Comp Name:atlopen19
Dancers
Abraham, Sheila:3938
["Heat", "566", "Session 3 - Friday Matinee@Friday 05:13PM-F", "L-C Closed Silver Pro/Am 3-Dance Challenge American Rhythm (C/R/SW)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "570", "Session 3 - Friday Matinee@Friday 05:22PM-F", "American Silver 6-Dance Challenge - C - Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "571", "Session 3 - Friday Matinee@Friday 05:27PM-F", "American Silver 6-Dance Challenge - C - Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "572", "Session 3 - Friday Matinee@Friday 05:27PM-F", "American Silver 6-Dance Challenge - C - Swing", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "574", "Session 3 - Friday Matinee@Friday 05:31PM-F", "L-C Closed Silver Dancesport Series American Rhythm (C/R/SW/B)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "575", "Session 3 - Friday Matinee@Friday 05:37PM-F", "American Silver 9-Dance Challenge - C - Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "578", "Session 3 - Friday Matinee@Friday 05:45PM-F", "American Silver 9-Dance Challenge - C - Bolero", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "579", "Session 3 - Friday Matinee@Friday 05:45PM-F", "American Silver 9-Dance Challenge - C - Mambo", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "576", "Session 3 - Friday Matinee@Friday 05:45PM-F", "American Silver 9-Dance Challenge - C - Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "577", "Session 3 - Friday Matinee@Friday 05:45PM-F", "American Silver 9-Dance Challenge - C - Swing", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "586", "Session 4 - Friday Evening@Friday 08:33PM-F", "L-C Closed American Rhythm Silver Best of the Best & Scholarship (C/R/SW/B)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "587", "Session 4 - Friday Evening@Friday 08:39PM-F", "L-B Closed American Rhythm Silver Best of the Best & Scholarship (C/R/SW/B)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "593", "Session 5 - Saturday Matinee@Saturday 08:04AM-F", "L-B1 Open Inter. Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "594", "Session 5 - Saturday Matinee@Saturday 08:06AM-F", "L-B1 Open Inter. Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "595", "Session 5 - Saturday Matinee@Saturday 08:07AM-F", "L-B1 Open Inter. Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "596", "Session 5 - Saturday Matinee@Saturday 08:09AM-F", "L-B1 Open Inter. Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "597", "Session 5 - Saturday Matinee@Saturday 08:10AM-F", "L-B1 Open Inter. Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "598", "Session 5 - Saturday Matinee@Saturday 08:12AM-F", "L-B1 Closed Pre Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "599", "Session 5 - Saturday Matinee@Saturday 08:13AM-F", "L-B1 Closed Pre Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "600", "Session 5 - Saturday Matinee@Saturday 08:15AM-F", "L-B1 Closed Pre Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "601", "Session 5 - Saturday Matinee@Saturday 08:16AM-F", "L-A2 Closed Pre Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "602", "Session 5 - Saturday Matinee@Saturday 08:18AM-F", "L-A2 Closed Pre Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "603", "Session 5 - Saturday Matinee@Saturday 08:19AM-F", "L-A2 Closed Pre Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "604", "Session 5 - Saturday Matinee@Saturday 08:21AM-F", "L-A2 Closed Pre Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "605", "Session 5 - Saturday Matinee@Saturday 08:23AM-F", "L-A2 Closed Pre Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "606", "Session 5 - Saturday Matinee@Saturday 08:24AM-F", "L-B1 Open Full Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "607", "Session 5 - Saturday Matinee@Saturday 08:26AM-F", "L-B1 Open Full Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "608", "Session 5 - Saturday Matinee@Saturday 08:27AM-F", "L-B1 Open Full Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "609", "Session 5 - Saturday Matinee@Saturday 08:29AM-F", "L-B1 Open Full Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "610", "Session 5 - Saturday Matinee@Saturday 08:30AM-F", "L-B1 Open Full Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "611", "Session 5 - Saturday Matinee@Saturday 08:32AM-F", "L-A2 Closed Int Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "612", "Session 5 - Saturday Matinee@Saturday 08:33AM-F", "L-A2 Closed Int Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "613", "Session 5 - Saturday Matinee@Saturday 08:35AM-F", "L-A2 Closed Int Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "614", "Session 5 - Saturday Matinee@Saturday 08:36AM-F", "L-A2 Closed Int Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "615", "Session 5 - Saturday Matinee@Saturday 08:38AM-F", "L-A2 Closed Int Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "618", "Session 5 - Saturday Matinee@Saturday 08:42AM-F", "L-B1 Closed Pre Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "619", "Session 5 - Saturday Matinee@Saturday 08:44AM-F", "L-B1 Closed Pre Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "621", "Session 5 - Saturday Matinee@Saturday 08:47AM-F", "L-B1 Closed Int Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "622", "Session 5 - Saturday Matinee@Saturday 08:49AM-F", "L-B1 Closed Int Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "623", "Session 5 - Saturday Matinee@Saturday 08:50AM-F", "L-B1 Closed Int Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "624", "Session 5 - Saturday Matinee@Saturday 08:52AM-F", "L-B1 Closed Int Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "625", "Session 5 - Saturday Matinee@Saturday 08:53AM-F", "L-B1 Closed Int Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "631", "Session 5 - Saturday Matinee@Saturday 09:02AM-F", "L-A2 Closed Full Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "632", "Session 5 - Saturday Matinee@Saturday 09:04AM-F", "L-A2 Closed Full Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "633", "Session 5 - Saturday Matinee@Saturday 09:05AM-F", "L-A2 Closed Full Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "634", "Session 5 - Saturday Matinee@Saturday 09:07AM-F", "L-A2 Closed Full Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "635", "Session 5 - Saturday Matinee@Saturday 09:09AM-F", "L-A2 Closed Full Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "636", "Session 5 - Saturday Matinee@Saturday 09:10AM-F", "L-B1 Closed Full Bronze International Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "637", "Session 5 - Saturday Matinee@Saturday 09:12AM-F", "L-B1 Closed Full Bronze International Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "638", "Session 5 - Saturday Matinee@Saturday 09:13AM-F", "L-B1 Closed Full Bronze International Viennese Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "639", "Session 5 - Saturday Matinee@Saturday 09:15AM-F", "L-B1 Closed Full Bronze International Foxtrot", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "640", "Session 5 - Saturday Matinee@Saturday 09:16AM-F", "L-B1 Closed Full Bronze International Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "641", "Session 5 - Saturday Matinee@Saturday 09:25AM-F", "L-C Closed Bronze Pro/Am 3-Dance Challenge International Ballroom (W/T/QS)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "643", "Session 5 - Saturday Matinee@Saturday 09:34AM-F", "International Bronze 6-Dance Challenge - C - Waltz", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "645", "Session 5 - Saturday Matinee@Saturday 09:38AM-F", "International Bronze 6-Dance Challenge - C - Quickstep", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "644", "Session 5 - Saturday Matinee@Saturday 09:38AM-F", "International Bronze 6-Dance Challenge - C - Tango", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "646", "Session 5 - Saturday Matinee@Saturday 09:38AM-F", "L-C Closed Bronze Dancesport Series International Ballroom (W/T/F/QS)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "650", "Session 5 - Saturday Matinee@Saturday 09:50AM-F", "L-C Closed International Ballroom Bronze Best of the Best & Scholarship (W/T/Q)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "651", "Session 5 - Saturday Matinee@Saturday 09:55AM-F", "L-B Closed International Ballroom Bronze Best of the Best & Scholarship (W/T/Q)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "729", "Session 5 - Saturday Matinee@Saturday 01:51PM-F", "L-A2 Closed Pre Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "730", "Session 5 - Saturday Matinee@Saturday 01:53PM-F", "L-A2 Closed Pre Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "731", "Session 5 - Saturday Matinee@Saturday 01:54PM-F", "L-A2 Closed Pre Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "732", "Session 5 - Saturday Matinee@Saturday 01:56PM-F", "L-A2 Closed Pre Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "733", "Session 5 - Saturday Matinee@Saturday 01:57PM-F", "L-A2 Closed Pre Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "734", "Session 5 - Saturday Matinee@Saturday 01:59PM-F", "L-B1 Closed Pre Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "735", "Session 5 - Saturday Matinee@Saturday 02:00PM-F", "L-B1 Closed Pre Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "736", "Session 5 - Saturday Matinee@Saturday 02:02PM-F", "L-B1 Closed Pre Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "737", "Session 5 - Saturday Matinee@Saturday 02:03PM-F", "L-B1 Closed Pre Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "738", "Session 5 - Saturday Matinee@Saturday 02:05PM-F", "L-B1 Closed Int Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "739", "Session 5 - Saturday Matinee@Saturday 02:06PM-F", "L-B1 Closed Int Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "740", "Session 5 - Saturday Matinee@Saturday 02:08PM-F", "L-B1 Closed Int Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "741", "Session 5 - Saturday Matinee@Saturday 02:09PM-F", "L-B1 Closed Int Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "745", "Session 5 - Saturday Matinee@Saturday 02:15PM-F", "L-B1 Closed Pre Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "750", "Session 5 - Saturday Matinee@Saturday 02:23PM-F", "L-A2 Closed Int Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "751", "Session 5 - Saturday Matinee@Saturday 02:24PM-F", "L-A2 Closed Int Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "752", "Session 5 - Saturday Matinee@Saturday 02:26PM-F", "L-A2 Closed Int Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "753", "Session 5 - Saturday Matinee@Saturday 02:27PM-F", "L-A2 Closed Int Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "754", "Session 5 - Saturday Matinee@Saturday 02:29PM-F", "L-A2 Closed Int Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "758", "Session 5 - Saturday Matinee@Saturday 02:40PM-F", "L-B1 Closed Int Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "760", "Session 5 - Saturday Matinee@Saturday 02:43PM-F", "L-A2 Closed Full Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "761", "Session 5 - Saturday Matinee@Saturday 02:44PM-F", "L-A2 Closed Full Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "762", "Session 5 - Saturday Matinee@Saturday 02:46PM-F", "L-A2 Closed Full Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "763", "Session 5 - Saturday Matinee@Saturday 02:47PM-F", "L-A2 Closed Full Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "764", "Session 5 - Saturday Matinee@Saturday 02:49PM-F", "L-A2 Closed Full Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "769", "Session 5 - Saturday Matinee@Saturday 02:56PM-F", "L-B1 Closed Full Bronze International Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "770", "Session 5 - Saturday Matinee@Saturday 02:58PM-F", "L-B1 Closed Full Bronze International Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "771", "Session 5 - Saturday Matinee@Saturday 02:59PM-F", "L-B1 Closed Full Bronze International Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "772", "Session 5 - Saturday Matinee@Saturday 03:01PM-F", "L-B1 Closed Full Bronze International Paso Doble", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "773", "Session 5 - Saturday Matinee@Saturday 03:02PM-F", "L-B1 Closed Full Bronze International Jive", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "797", "Session 5 - Saturday Matinee@Saturday 03:45PM-F", "L-C Closed Bronze Pro/Am 3-Dance Challenge International Latin (C/S/R)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "800", "Session 5 - Saturday Matinee@Saturday 03:50PM-F", "International Bronze 6-Dance Challenge - C - Cha Cha", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "802", "Session 5 - Saturday Matinee@Saturday 03:54PM-F", "International Bronze 6-Dance Challenge - C - Rumba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "801", "Session 5 - Saturday Matinee@Saturday 03:54PM-F", "International Bronze 6-Dance Challenge - C - Samba", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "803", "Session 5 - Saturday Matinee@Saturday 03:54PM-F", "L-C Closed Bronze Dancesport Series International Latin (C/S/R/J)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "811", "Session 5 - Saturday Matinee@Saturday 04:40PM-F", "L-B Closed International Latin Bronze Best of the Best & Scholarship (C/S/R)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
["Heat", "812", "Session 5 - Saturday Matinee@Saturday 04:44PM-F", "L-C Closed International Latin Bronze Best of the Best & Scholarship (C/S/R)", "145", "Tilford, Josh and Russo, Cheryle", "---"]
Dancer:Traugott, Tom:4012:Heats:53
["Heat", "33", "Session 1 - Thursday Matinee@Thursday 12:41PM-F", "G-B1 Closed Int Bronze American Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "34", "Session 1 - Thursday Matinee@Thursday 12:42PM-F", "G-B1 Closed Int Bronze American Tango", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "35", "Session 1 - Thursday Matinee@Thursday 12:44PM-F", "G-B1 Closed Int Bronze American Foxtrot", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "36", "Session 1 - Thursday Matinee@Thursday 12:45PM-F", "G-B1 Closed Int Bronze American V. Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "57", "Session 1 - Thursday Matinee@Thursday 01:27PM-F", "G-B2 Closed Full Bronze American Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "58", "Session 1 - Thursday Matinee@Thursday 01:29PM-F", "G-B2 Closed Full Bronze American Tango", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "59", "Session 1 - Thursday Matinee@Thursday 01:30PM-F", "G-B2 Closed Full Bronze American Foxtrot", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "60", "Session 1 - Thursday Matinee@Thursday 01:32PM-F", "G-B2 Closed Full Bronze American V. Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "66", "Session 1 - Thursday Matinee@Thursday 01:41PM-F", "G-B2 Closed Int Bronze American Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "67", "Session 1 - Thursday Matinee@Thursday 01:43PM-F", "G-B2 Closed Int Bronze American Tango", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "68", "Session 1 - Thursday Matinee@Thursday 01:44PM-F", "G-B2 Closed Int Bronze American Foxtrot", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "69", "Session 1 - Thursday Matinee@Thursday 01:46PM-F", "G-B2 Closed Int Bronze American V. Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "79", "Session 1 - Thursday Matinee@Thursday 02:06PM-F", "G-B2 Open Inter. Bronze American Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "80", "Session 1 - Thursday Matinee@Thursday 02:08PM-F", "G-B2 Open Inter. Bronze American Tango", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "81", "Session 1 - Thursday Matinee@Thursday 02:09PM-F", "G-B2 Open Inter. Bronze American Foxtrot", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "82", "Session 1 - Thursday Matinee@Thursday 02:11PM-F", "G-B2 Open Inter. Bronze American V. Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "115", "Session 1 - Thursday Matinee@Thursday 03:06PM-F", "G-B2 Open Full Bronze American Waltz", "338", "Traugott, Tom and Archer, Shalene", "---"]
["Heat", "116", "Session 1 - Thursday Matinee@Thursday 03:07PM-F", "G-B2 Open Full Bronze American Tango", "338", "Traugott, Tom and Archer, Shalene", "---"]
